nit,fecha_corte,Patrimonio_Total,Activo_Total,Pasivo_Total,Tamano_Empresa,Razon_Endeudamiento,Insolvencia_Tecnica,Ano_Corte,Fuente,Pais_Matriz
900575437,2019-12-31,1209854.0,,,,,No,2019,SIREM - Supersociedades,COL
900575452,2021-12-31,,,3683160.0,,,No,2021,SIREM - Supersociedades,COL
900575598,2016-12-31,0.0,,,,,No,2016,SIREM - Supersociedades,COL
900575598,2018-12-31,,,2129417.0,,,No,2018,SIREM - Supersociedades,COL
900575598,2019-12-31,,4688234.0,2129417.0,Pequeña,0.45420450429735376,No,2019,SIREM - Supersociedades,COL
900575605,2016-12-31,,117108936.0,93433280.0,Grande,0.797832199585521,No,2016,SIREM - Supersociedades,COL
900575634,2016-12-31,,29918753.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900575634,2018-12-31,,,24502153.0,,,No,2018,SIREM - Supersociedades,COL
900575634,2020-12-31,1641806.0,,,,,No,2020,SIREM - Supersociedades,COL
900575634,2021-12-31,,,20753033.0,,,No,2021,SIREM - Supersociedades,COL
900575744,2016-12-31,122735603.0,,,,,No,2016,SIREM - Supersociedades,COL
900575744,2018-12-31,68312574.0,,,,,No,2018,SIREM - Supersociedades,COL
900575863,2022-12-31,,4210022.0,,Pequeña,,No,2022,SIREM - Supersociedades,COL
900575877,2019-12-31,2183578.0,,,,,No,2019,SIREM - Supersociedades,COL
900575995,2016-12-31,,4206717.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900576027,2016-12-31,,5744689.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900576027,2018-12-31,3637102.0,,,,,No,2018,SIREM - Supersociedades,COL
900576027,2020-12-31,,44913048.0,,Grande,,No,2020,SIREM - Supersociedades,COL
900576058,2018-12-31,,489853.0,,Micro,,No,2018,SIREM - Supersociedades,COL
900576156,2018-12-31,,36993351.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
900576201,2016-12-31,,,15744507.0,,,No,2016,SIREM - Supersociedades,COL
900576278,2016-12-31,3172224.0,,,,,No,2016,SIREM - Supersociedades,COL
900576285,2020-12-31,645392.0,,,,,No,2020,SIREM - Supersociedades,COL
900576291,2020-12-31,2323691.0,,,,,No,2020,SIREM - Supersociedades,COL
900576351,2016-12-31,,4791385.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900576366,2018-12-31,-16483777.0,,,,,Sí,2018,SIREM - Supersociedades,COL
900576539,2018-12-31,9470514.0,,,,,No,2018,SIREM - Supersociedades,COL
900576539,2019-12-31,,12382211.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900576643,2019-12-31,762806.0,,,,,No,2019,SIREM - Supersociedades,COL
900576714,2021-12-31,,4841062.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900576739,2016-12-31,,8657984.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900576777,2016-12-31,3013295.0,,,,,No,2016,SIREM - Supersociedades,COL
900576791,2018-12-31,4603458.0,,,,,No,2018,SIREM - Supersociedades,COL
900576800,2016-12-31,7570823.0,,,,,No,2016,SIREM - Supersociedades,COL
900576803,2020-12-31,,34258611.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900577032,2019-12-31,5818616.0,,,,,No,2019,SIREM - Supersociedades,COL
900577032,2021-12-31,,,6431197.0,,,No,2021,SIREM - Supersociedades,COL
900577313,2019-12-31,2211478.0,,,,,No,2019,SIREM - Supersociedades,COL
900577313,2021-12-31,,,2324630.0,,,No,2021,SIREM - Supersociedades,COL
900577350,2021-12-31,4049490.0,4485545.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900577381,2016-12-31,,7624312.0,22139803.0,Mediana,2.9038427336132098,No,2016,SIREM - Supersociedades,COL
900577381,2018-12-31,6434683.0,,,,,No,2018,SIREM - Supersociedades,COL
900577381,2020-12-31,14028673.0,,,,,No,2020,SIREM - Supersociedades,COL
900577475,2019-12-31,,,810519.0,,,No,2019,SIREM - Supersociedades,COL
900577476,2016-12-31,,,12279598.0,,,No,2016,SIREM - Supersociedades,COL
900577582,2016-12-31,119590337.0,,,,,No,2016,SIREM - Supersociedades,COL
900577591,2018-12-31,,34585221.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
900577600,2018-12-31,,8370106.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
900577633,2016-12-31,74206481.0,61005539.0,,Grande,,No,2016,SIREM - Supersociedades,COL
900577641,2018-12-31,,58678225.0,,Grande,,No,2018,SIREM - Supersociedades,COL
900577659,2020-12-31,,4952647.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
900577677,2021-12-31,31732185.0,,,,,No,2021,SIREM - Supersociedades,COL
900577684,2019-12-31,,8923036.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900577842,2018-12-31,,,455854.0,,,No,2018,SIREM - Supersociedades,COL
900577842,2021-12-31,,34264433.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900577851,2021-12-31,23574774.0,35388994.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900577945,2016-12-31,,,1857230.0,,,No,2016,SIREM - Supersociedades,COL
900577945,2019-12-31,4471779.0,,,,,No,2019,SIREM - Supersociedades,COL
900577966,2016-12-31,,2180474.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900577987,2018-12-31,,39956954.0,,Grande,,No,2018,SIREM - Supersociedades,COL
900577987,2019-12-31,,,17161.0,,,No,2019,SIREM - Supersociedades,COL
900578115,2021-12-31,5992934.0,,,,,No,2021,SIREM - Supersociedades,COL
900578349,2019-12-31,2433154.0,,,,,No,2019,SIREM - Supersociedades,COL
900578408,2016-12-31,583819.0,,,,,No,2016,SIREM - Supersociedades,COL
900578420,2018-12-31,163732.0,,,,,No,2018,SIREM - Supersociedades,COL
900578598,2016-12-31,,7435586.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900578680,2016-12-31,,13620066.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900578680,2018-12-31,13619462.0,,,,,No,2018,SIREM - Supersociedades,COL
900578706,2020-12-31,2166020.0,3063399.0,888548.0,Pequeña,0.290052977101579,No,2020,SIREM - Supersociedades,COL
900578735,2016-12-31,,19925004.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900578810,2016-12-31,,61173809.0,,Grande,,No,2016,SIREM - Supersociedades,COL
900578834,2016-12-31,5717824.0,,,,,No,2016,SIREM - Supersociedades,COL
900578839,2018-12-31,3138829.0,,,,,No,2018,SIREM - Supersociedades,COL
900578842,2021-12-31,205168.0,,,,,No,2021,SIREM - Supersociedades,COL
900578863,2019-12-31,30366388.0,,,,,No,2019,SIREM - Supersociedades,COL
900578884,2024-12-31,,,543502.0,,,No,2024,SIREM - Supersociedades,COL
900578886,2019-12-31,,9489824.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900579060,2016-12-31,,78310192.0,,Grande,,No,2016,SIREM - Supersociedades,COL
900579107,2021-12-31,,,641593.0,,,No,2021,SIREM - Supersociedades,COL
900579110,2016-12-31,,,1074927.0,,,No,2016,SIREM - Supersociedades,COL
900579271,2020-12-31,,,21807343.0,,,No,2020,SIREM - Supersociedades,COL
900579306,2022-12-31,,,191921.0,,,No,2022,SIREM - Supersociedades,COL
900579342,2016-12-31,,3695120.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900579376,2020-12-31,,,71079996.0,,,No,2020,SIREM - Supersociedades,COL
900579393,2020-12-31,,,3466819.0,,,No,2020,SIREM - Supersociedades,COL
900579477,2018-12-31,,,2459761.0,,,No,2018,SIREM - Supersociedades,COL
900579565,2020-12-31,4585001.0,,,,,No,2020,SIREM - Supersociedades,COL
900579575,2020-12-31,,6802027.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900579604,2019-12-31,,,1606448.0,,,No,2019,SIREM - Supersociedades,COL
900579723,2019-12-31,3784549.0,,,,,No,2019,SIREM - Supersociedades,COL
900579723,2020-12-31,4222538.0,,,,,No,2020,SIREM - Supersociedades,COL
900579728,2020-12-31,5864752.0,,,,,No,2020,SIREM - Supersociedades,COL
900579734,2021-12-31,,,13462915.0,,,No,2021,SIREM - Supersociedades,COL
900579739,2020-12-31,,6515392.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900579743,2016-12-31,1125220.0,,,,,No,2016,SIREM - Supersociedades,COL
900579788,2018-12-31,7713239.0,,,,,No,2018,SIREM - Supersociedades,COL
900579866,2018-12-31,,,1626855.0,,,No,2018,SIREM - Supersociedades,COL
900580083,2022-12-31,,,3148825.0,,,No,2022,SIREM - Supersociedades,COL
900580136,2018-12-31,,,14364062.0,,,No,2018,SIREM - Supersociedades,COL
900580152,2021-12-31,10206297.0,,,,,No,2021,SIREM - Supersociedades,COL
900580322,2019-12-31,,,21921578.0,,,No,2019,SIREM - Supersociedades,COL
900580558,2021-12-31,,3886190.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900580816,2021-12-31,,6174152.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900580854,2021-12-31,,35657523.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900580858,2020-12-31,,6562700.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900580962,2016-12-31,21046576.0,,,,,No,2016,SIREM - Supersociedades,COL
900580962,2019-12-31,,119575135.0,,Grande,,No,2019,SIREM - Supersociedades,COL
900580962,2020-12-31,,,83232990.0,,,No,2020,SIREM - Supersociedades,COL
900581128,2020-12-31,,3168504.0,2015859.0,Pequeña,0.6362179123018308,No,2020,SIREM - Supersociedades,COL
900581128,2021-12-31,675711.0,,,,,No,2021,SIREM - Supersociedades,COL
900581199,2020-12-31,40108838.0,,,,,No,2020,SIREM - Supersociedades,COL
900581397,2019-12-31,2599926.0,,,,,No,2019,SIREM - Supersociedades,COL
900581411,2021-12-31,526619.0,3487386.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900581882,2019-12-31,,,75002.0,,,No,2019,SIREM - Supersociedades,COL
900582115,2018-12-31,,5162422.0,1335485.0,Pequeña,0.25869349696712124,No,2018,SIREM - Supersociedades,COL
900582115,2020-12-31,,,5584852.0,,,No,2020,SIREM - Supersociedades,COL
900582115,2021-12-31,,12442980.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900582129,2020-12-31,,26222387.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900582644,2016-12-31,5116057.0,,,,,No,2016,SIREM - Supersociedades,COL
900582806,2016-12-31,,4848779.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900582826,2019-12-31,,5491637.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
900582919,2021-12-31,2224445.0,,,,,No,2021,SIREM - Supersociedades,COL
900583236,2016-12-31,86701.0,,,,,No,2016,SIREM - Supersociedades,COL
900583550,2020-12-31,2797110.0,,,,,No,2020,SIREM - Supersociedades,COL
900583550,2021-12-31,3715132.0,,,,,No,2021,SIREM - Supersociedades,COL
900583561,2018-12-31,,5840549.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
900583576,2018-12-31,2235409.0,,,,,No,2018,SIREM - Supersociedades,COL
900583576,2020-12-31,,,4374198.0,,,No,2020,SIREM - Supersociedades,COL
900583901,2021-12-31,,,3293259.0,,,No,2021,SIREM - Supersociedades,COL
900584028,2016-12-31,98917062.0,,,,,No,2016,SIREM - Supersociedades,COL
900584028,2019-12-31,,100252120.0,,Grande,,No,2019,SIREM - Supersociedades,COL
900584034,2016-12-31,10757496.0,,,,,No,2016,SIREM - Supersociedades,COL
900584149,2016-12-31,,,902401.0,,,No,2016,SIREM - Supersociedades,COL
900584149,2021-12-31,4497205.0,,,,,No,2021,SIREM - Supersociedades,COL
900584208,2020-12-31,2497151.0,6868394.0,3647584.0,Mediana,0.5310679614477563,No,2020,SIREM - Supersociedades,COL
900584360,2020-12-31,774473.0,,,,,No,2020,SIREM - Supersociedades,COL
900584399,2019-12-31,,10266735.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900584724,2016-12-31,,,3014284.0,,,No,2016,SIREM - Supersociedades,COL
900584724,2018-12-31,,9193541.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
900584724,2019-12-31,,,3414070.0,,,No,2019,SIREM - Supersociedades,COL
900584804,2021-12-31,,,11562831.0,,,No,2021,SIREM - Supersociedades,COL
900584923,2018-12-31,449531.0,,,,,No,2018,SIREM - Supersociedades,COL
900584975,2019-12-31,,,11715995.0,,,No,2019,SIREM - Supersociedades,COL
900584975,2020-12-31,,43058161.0,18240134.0,Grande,0.42361618741682905,No,2020,SIREM - Supersociedades,COL
900585094,2019-12-31,928082.0,,,,,No,2019,SIREM - Supersociedades,COL
900585094,2020-12-31,,14392506.0,13246605.0,Mediana,0.9203821071882826,No,2020,SIREM - Supersociedades,COL
900585118,2018-12-31,,,5562939.0,,,No,2018,SIREM - Supersociedades,COL
900585118,2021-12-31,,,2695850.0,,,No,2021,SIREM - Supersociedades,COL
900585147,2018-12-31,,10852466.0,1189247.0,Mediana,0.10958311226222685,No,2018,SIREM - Supersociedades,COL
900585469,2020-12-31,,,8565911.0,,,No,2020,SIREM - Supersociedades,COL
900585543,2020-12-31,,24172010.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900585543,2021-12-31,,,5115533.0,,,No,2021,SIREM - Supersociedades,COL
900585546,2016-12-31,,,900246.0,,,No,2016,SIREM - Supersociedades,COL
900585546,2019-12-31,,,1611852.0,,,No,2019,SIREM - Supersociedades,COL
900585787,2020-12-31,,,12059983.0,,,No,2020,SIREM - Supersociedades,COL
900585866,2019-12-31,,146153.0,,Micro,,No,2019,SIREM - Supersociedades,COL
900585869,2016-12-31,,,18338278.0,,,No,2016,SIREM - Supersociedades,COL
900585869,2021-12-31,,16904101.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900585870,2021-12-31,,4572002.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900585997,2016-12-31,,13068273.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900586068,2019-12-31,,,3146735.0,,,No,2019,SIREM - Supersociedades,COL
900586091,2019-12-31,,,1709862.0,,,No,2019,SIREM - Supersociedades,COL
900586312,2019-12-31,210855.0,,,,,No,2019,SIREM - Supersociedades,COL
900586394,2019-12-31,,13273247.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900586701,2021-12-31,,12925154.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900586718,2021-12-31,,5210285.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900586751,2020-12-31,,,2709277.0,,,No,2020,SIREM - Supersociedades,COL
900586838,2021-12-31,2879600.0,,,,,No,2021,SIREM - Supersociedades,COL
900586894,2016-12-31,,6813667.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900586941,2019-12-31,21632133.0,,,,,No,2019,SIREM - Supersociedades,COL
900586941,2020-12-31,21632133.0,,2669871.0,,,No,2020,SIREM - Supersociedades,COL
900587259,2016-12-31,3851288.0,,9021084.0,,,No,2016,SIREM - Supersociedades,COL
900587475,2016-12-31,,11559498.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900587884,2025-12-31,8665429.0,,,,,No,2025,SIREM - Supersociedades,COL
900588338,2018-12-31,,12480453.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
900588617,2016-12-31,,358724.0,,Micro,,No,2016,SIREM - Supersociedades,COL
900588702,2016-12-31,,,351408.0,,,No,2016,SIREM - Supersociedades,COL
900588708,2020-12-31,,,5840032.0,,,No,2020,SIREM - Supersociedades,COL
900588708,2021-12-31,,15570304.0,5840032.0,Mediana,0.37507501459187953,No,2021,SIREM - Supersociedades,COL
900588725,2016-12-31,,,1141581.0,,,No,2016,SIREM - Supersociedades,COL
900588807,2016-12-31,-247173.0,,,,,Sí,2016,SIREM - Supersociedades,COL
900588807,2018-12-31,,,8128247.0,,,No,2018,SIREM - Supersociedades,COL
900589080,2016-12-31,1347840.0,,1626171.0,,,No,2016,SIREM - Supersociedades,COL
900589241,2019-12-31,,15473874.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900589262,2019-12-31,,39410003.0,,Grande,,No,2019,SIREM - Supersociedades,COL
900589386,2018-12-31,5218695.0,,,,,No,2018,SIREM - Supersociedades,COL
900589821,2019-12-31,,5040856.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
900589976,2020-12-31,1001830.0,,,,,No,2020,SIREM - Supersociedades,COL
900590016,2019-12-31,,1944380.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
900590132,2021-12-31,,1138861.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900590212,2018-12-31,697400.0,,,,,No,2018,SIREM - Supersociedades,COL
900590212,2019-12-31,7670001.0,,,,,No,2019,SIREM - Supersociedades,COL
900590212,2021-12-31,19972542.0,,,,,No,2021,SIREM - Supersociedades,COL
900590424,2016-12-31,144391.0,,,,,No,2016,SIREM - Supersociedades,COL
900590438,2021-12-31,464581.0,,,,,No,2021,SIREM - Supersociedades,COL
900590459,2020-12-31,,,3056084.0,,,No,2020,SIREM - Supersociedades,COL
900590517,2020-12-31,87590.0,,,,,No,2020,SIREM - Supersociedades,COL
900590826,2020-12-31,857314.0,,,,,No,2020,SIREM - Supersociedades,COL
900590927,2020-12-31,1247474.0,,,,,No,2020,SIREM - Supersociedades,COL
900591007,2019-12-31,,10064982.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900591038,2016-12-31,1047128.0,,,,,No,2016,SIREM - Supersociedades,COL
900591195,2020-12-31,,,245984454.0,,,No,2020,SIREM - Supersociedades,COL
900591243,2021-12-31,4495863.0,,,,,No,2021,SIREM - Supersociedades,COL
900591267,2019-12-31,601236.0,,,,,No,2019,SIREM - Supersociedades,COL
900591335,2016-12-31,350831.0,,,,,No,2016,SIREM - Supersociedades,COL
900591508,2021-12-31,,5595659.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900591676,2016-12-31,-1806902.0,,4765924.0,,,Sí,2016,SIREM - Supersociedades,COL
900591708,2019-12-31,,,16695.0,,,No,2019,SIREM - Supersociedades,COL
900591708,2021-12-31,36231674.0,,,,,No,2021,SIREM - Supersociedades,COL
900591964,2020-12-31,,,1533984.0,,,No,2020,SIREM - Supersociedades,COL
900592014,2021-12-31,1417324.0,,,,,No,2021,SIREM - Supersociedades,COL
900592251,2021-12-31,,5073178.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900592259,2020-12-31,608878.0,,,,,No,2020,SIREM - Supersociedades,COL
900592351,2016-12-31,1198757.0,,,,,No,2016,SIREM - Supersociedades,COL
900592758,2020-12-31,10775184.0,,,,,No,2020,SIREM - Supersociedades,COL
900592803,2021-12-31,,,8849527.0,,,No,2021,SIREM - Supersociedades,COL
900593229,2018-12-31,,3064599.0,,Pequeña,,No,2018,SIREM - Supersociedades,COL
900593346,2016-12-31,,,790995.0,,,No,2016,SIREM - Supersociedades,COL
900593346,2019-12-31,,7249045.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900593978,2016-12-31,,6912348.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900594023,2021-12-31,,15176350.0,,Mediana,,No,2021,SIREM - Supersociedades,COL
900594046,2021-12-31,,95088898.0,,Grande,,No,2021,SIREM - Supersociedades,COL
900594172,2019-12-31,430040.0,2083603.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
900594172,2021-12-31,721733.0,,,,,No,2021,SIREM - Supersociedades,COL
900594300,2016-12-31,600000.0,,11567675.0,,,No,2016,SIREM - Supersociedades,COL
900594521,2016-12-31,555511.0,,,,,No,2016,SIREM - Supersociedades,COL
900594720,2020-12-31,8089800.0,,,,,No,2020,SIREM - Supersociedades,COL
900594762,2019-12-31,3272601.0,,,,,No,2019,SIREM - Supersociedades,COL
900594803,2020-12-31,,17683892.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900594927,2021-12-31,,,4448688.0,,,No,2021,SIREM - Supersociedades,COL
900594934,2020-12-31,296297.0,1452914.0,1198081.0,Pequeña,0.8246055857401058,No,2020,SIREM - Supersociedades,COL
900595161,2020-12-31,,1209840321.0,,Grande,,No,2020,SIREM - Supersociedades,COL
900595272,2020-12-31,-188854.0,,,,,Sí,2020,SIREM - Supersociedades,COL
900595360,2020-12-31,13760804.0,,,,,No,2020,SIREM - Supersociedades,COL
900595566,2019-12-31,,1396889.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
900595566,2021-12-31,-224633.0,,,,,Sí,2021,SIREM - Supersociedades,COL
900595580,2022-12-31,2313360.0,,,,,No,2022,SIREM - Supersociedades,COL
900595817,2018-12-31,,,7276462.0,,,No,2018,SIREM - Supersociedades,COL
900595826,2018-12-31,,,15203209.0,,,No,2018,SIREM - Supersociedades,COL
900595826,2019-12-31,,,15203209.0,,,No,2019,SIREM - Supersociedades,COL
900595826,2020-12-31,,33887934.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900596020,2019-12-31,19287043.0,,116294942.0,,,No,2019,SIREM - Supersociedades,COL
900596172,2016-12-31,,4041775.0,4032619.0,Pequeña,0.9977346586586339,No,2016,SIREM - Supersociedades,COL
900596178,2020-12-31,,2534887.0,,Pequeña,,No,2020,SIREM - Supersociedades,COL
900596210,2020-12-31,2271152.0,,,,,No,2020,SIREM - Supersociedades,COL
900596338,2021-12-31,,,6394281.0,,,No,2021,SIREM - Supersociedades,COL
900596374,2020-12-31,960738.0,1939414.0,647136.0,Pequeña,0.3336760485383729,No,2020,SIREM - Supersociedades,COL
900596384,2019-12-31,82592.0,,,,,No,2019,SIREM - Supersociedades,COL
900597097,2018-12-31,,20518784.0,,Mediana,,No,2018,SIREM - Supersociedades,COL
900597097,2019-12-31,10109813.0,,,,,No,2019,SIREM - Supersociedades,COL
900597115,2020-12-31,,,4859840.0,,,No,2020,SIREM - Supersociedades,COL
900597150,2016-12-31,,,6421049.0,,,No,2016,SIREM - Supersociedades,COL
900597211,2016-12-31,,29846.0,,Micro,,No,2016,SIREM - Supersociedades,COL
900597211,2020-12-31,,,6803212.0,,,No,2020,SIREM - Supersociedades,COL
900597319,2016-12-31,,,613925.0,,,No,2016,SIREM - Supersociedades,COL
900597369,2018-12-31,,,23164349.0,,,No,2018,SIREM - Supersociedades,COL
900597902,2020-12-31,1670081.0,1068589.0,347862.0,Pequeña,0.3255339517812742,No,2020,SIREM - Supersociedades,COL
900597913,2016-12-31,,6298594.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900597924,2020-12-31,,,2542413.0,,,No,2020,SIREM - Supersociedades,COL
900598178,2016-12-31,,,3672162.0,,,No,2016,SIREM - Supersociedades,COL
900598191,2019-12-31,,,52081455.0,,,No,2019,SIREM - Supersociedades,COL
900598191,2020-12-31,,,49999666.0,,,No,2020,SIREM - Supersociedades,COL
900598291,2016-12-31,-331362.0,,,,,Sí,2016,SIREM - Supersociedades,COL
900598621,2019-12-31,4213134.0,,,,,No,2019,SIREM - Supersociedades,COL
900598628,2021-12-31,,3745334.0,,Pequeña,,No,2021,SIREM - Supersociedades,COL
900598777,2020-12-31,1949758.0,,,,,No,2020,SIREM - Supersociedades,COL
900599145,2019-12-31,,24203684.0,,Mediana,,No,2019,SIREM - Supersociedades,COL
900599239,2016-12-31,,707356.0,,Pequeña,,No,2016,SIREM - Supersociedades,COL
900599621,2019-12-31,729188.0,,,,,No,2019,SIREM - Supersociedades,COL
900599731,2020-12-31,,10700225.0,,Mediana,,No,2020,SIREM - Supersociedades,COL
900599745,2016-12-31,,34728764.0,,Mediana,,No,2016,SIREM - Supersociedades,COL
900599810,2020-12-31,,,1344283.0,,,No,2020,SIREM - Supersociedades,COL
900599896,2019-12-31,,1773514.0,,Pequeña,,No,2019,SIREM - Supersociedades,COL
900599943,2020-12-31,,,2617338.0,,,No,2020,SIREM - Supersociedades,COL
